,words
2576,sunni
2577,sun yat-sen
2578,supreme court
2579,suriname
2580,mikhail andreevich  suslov
2581,sustainable growth
2582,helen suzman
2583,yakov mikhailovich  sverdlov
2584,ludvík  svoboda
2585,swapo
2586,swaziland
2587,sweden
2588,switzerland
2589,sykes–picot agreement
2590,william stuart  symington
2591,syndicalism
2592,syngman rhee
2593,syria
2594,taff vale judgment
2595,robert  taft
2596,william howard  taft
2597,taft–hartley act
2598,taif accord
2599,taiwan
2600,tajikistan
2601,takeshita noboru
2602,jalal  talabani
2603,taliban
2604,oliver reginald  tambo
2605,tamils
2606,tanaka giichi
2607,tanaka kakuei
2608,tanganyika
2609,tangentopoli
2610,battle of  tannenberg
2611,tanzania
2612,andré  tardieu
2613,tariff reform
2614,luis  taruc
2615,tashkent agreement
2616,richard henry  tawney
2617,teamsters' union
2618,teapot dome scandal
2619,norman beresford  tebbit
2620,tehran conference
2621,pál count  teleki
2622,william  temple
2623,sir gerald  templer
2624,viscount templewood
2625,teng hsaio-p'ing
2626,te puea herangi
2627,teschen dispute
2628,tet offensive
2629,thailand
2630,ernst  thälmann
2631,u  thant
2632,margaret hilda  thatcher
2633,thatcherism
2634,thein sein
2635,third international
2636,third reich
2637,clarence  thomas
2638,james henry  thomas
2639,maurice  thorez
2640,george edward peter  thorneycroft
2641,jeremy  thorpe
2642,three mile island
2643,james  thurmond
2644,tiananmen square
2645,tibet
2646,tigray
2647,tigré
2648,nikolai aleksandrovich  tikhonov
2649,bal gangadhar  tilak
2650,timor leste
2651,eruera tihema  tirikatene
2652,tirol
2653,alfred von  tirpitz
2654,josef  tiso
2655,josip broz  tito
2656,siege of  tobruk
2657,palmiro  togliatti
2658,togo
2659,tōjō hideki
2660,tokyo trials
2661,tonga
2662,tonkin gulf resolution
2663,totalitarianism
2664,ahmed sékou  touré
2665,john goodwin  tower
2666,toynbee hall
2667,trade unions
2668,canada trade unions
2669,transkei
2670,transylvania
2671,1st viscount trenchard of wolfeton hugh montague trenchard
2672,andries petrus treurnicht
2673,treaty of  trianon
2674,trieste
2675,david  trimble
2676,trinidad and tobago
2677,triple alliance
2678,triple entente
2679,lev davidovich  trotsky
2680,trotskyism
2681,trucial states
2682,justin pierre james  trudeau
2683,pierre elliott  trudeau
2684,rafael leónidas  trujillo
2685,harry s  truman
2686,truman doctrine
2687,donald john  trump
2688,trust territories of the united nations
2689,truth and reconciliation commission
2690,tsunami
2691,morgan richard  tsvangirai
2692,william vacanarat shadrach  tubman
2693,tuc
2694,franjo  tudjman
2695,tunisia
2696,tunku abdul rahman
2697,tupac amaru
2698,tupamaros
2699,filippo  turati
2700,turkey
2701,turkish republic of northern cyprus
2702,turkmenistan
2703,turks and caicos islands
2704,malcolm bligh  turnbull
2705,john napier  turner
2706,donald franciszek  tusk
2707,right revd desmond mpilo  tutu
2708,tuvalu
2709,twenty-one demands
2710,yulia  tymoshenko
2711,u-2 incident
2712,jorge  ubico y castañeda
2713,udf
2714,udi
2715,uganda
2716,ujamaa
2717,ukip
2718,ukraine
2719,walter  ulbricht
2720,ulster defence association
2721,ulster unionist party
2722,ulster volunteer force
2723,ump
2724,un / uno
2725,unesco
2726,unionists
2727,union nationale
2728,united arab emirates
2729,united arab republic
2730,united australia party
2731,united front
2732,united kingdom
2733,united malays national organization
2734,united nations organization
2735,united party
2736,south africa united party
2737,united states of america
2738,united states virgin islands
2739,u nu
2740,upper volta
2741,uruguay
2742,usa
2743,ustase
2744,dmitri fedorovich  ustinov
2745,u thant
2746,uzbekistan
2747,v2
2748,shri atal bihari  vajpayee
2749,herman adriaan  van karnebeek
2750,eelco nicolaas  van kleffens
2751,jan herman  van roijen
2752,herman  van rompuy
2753,vanuatu
2754,leo eric  varadkar
2755,getúlio dornelles  vargas
2756,vatican city
2757,second  vatican council
2758,simone anne  veil
2759,juan  velasco alvarado
2760,josé maría  velasco ibarra
2761,velvet revolution
2762,venda
2763,venezuela
2764,eleftherios  venizelos
2765,battle of  verdun
2766,treaty of  versailles
2767,hendrik frensch  verwoerd
2768,vichy regime
2769,victor emanuel iii
2770,joão bernardo  vieira
2771,vienna awards
2772,vietcong
2773,vietminh
2774,vietnam
2775,vietnam war
2776,francisco  villa
2777,battle of  vimy ridge
2778,virgin islands of the united states
2779,battle of  vittorio veneto
2780,hans-jochen  vogel
2781,vojvodina
2782,kliment yefremovich  voroshilov
2783,balthazar johannes  vorster
2784,voting rights act
2785,andrey yanuarovich  vyshinsky
2786,wafd
2787,waffen-ss
2788,robert  wagner
2789,wahabism
2790,treaty of  waitangi
2791,waitangi tribunal
2792,sheikh hasina  wajed
2793,john  wakeham
2794,kurt  waldheim
2795,wales
2796,lech  wałęsa
2797,peter edward  walker
2798,george corley  wallace
2799,henry agard  wallace
2800,raoul  wallenberg
2801,wallis and futuna
2802,wall street crash
2803,wannsee conference
2804,sir joseph george  ward
2805,warlords
2806,war measures act
2807,war on terrorism
2808,war powers act
2809,earl  warren
2810,warsaw ghetto
2811,warsaw pact
2812,warsaw rising
2813,harold  washington
2814,washington conference
2815,watergate scandal
2816,john christian  watson
2817,earl wavell of cyrenaica   archibald percival wavell
2818,viscount waverley
2819,robert clifton  weaver
2820,sidney james  webb
2821,herbert  wehner
2822,weimar republic
2823,chaim  weizmann
2824,richard von  weizsäcker
2825,sir roy  welensky
2826,welfare state
2827,weltpolitik
2828,wen jiabao
2829,west bank
2830,western sahara
2831,federation of the  west indies
2832,westminster
2833,statute of  westminster
2834,weu
2835,maxime  weygand
2836,john  wheatley
2837,white army
2838,white australia policy
2839,william stephen ian  whitelaw
2840,white rose
2841,whitewater
2842,edward gough  whitlam
2843,joko  widodo
2844,lawrence douglas  wilder
2845,wilhelm ii
2846,wilhelmina
2847,roy  wilkins
2848,william ii
2849,eric eustace  williams
2850,shirley  williams
2851,wendell  willkie
2852,james harold  wilson
2853,pete  wilson
2854,thomas woodrow  wilson
2855,house of windsor
2856,orde charles  wingate
2857,winnipeg general strike
2858,winter war
2859,sergei yulevich  witte
2860,harris  wofford
2861,women's movement
2862,women's suffrage
2863,emancipation of women
2864,edward frederick lindley wood
2865,sir howard kingsley  wood
2866,james shaver  woodsworth
2867,earl of   woolton
2868,woomera rocket range
2869,world bank
2870,world health organization
2871,world trade organization
2872,world war i
2873,world war ii
2874,pyotr nikolayevich baron  wrangel
2875,james  claude  wright
2876,wto
2877,wuchang revolution
2878,wye agreement
2879,stefan  wyszynski
2880,xi'an incident
2881,xi jinping
2882,koçi  xoxe
2883,genrikh grigoryevich  yagoda
2884,agha mohammed  yahya khan
2885,aleksandr nikolayevich  yakovlev
2886,yalta conference
2887,yamamoto isoruku
2888,yamashita tomoyuki
2889,yan'an
2890,boris nikolayevich  yeltsin
2891,north yemen
2892,republic of yemen
2893,south yemen
2894,yen-an
2895,nikolai ivanovich  yezhov
2896,yom kippur war
2897,yoshida shigeru
2898,jr.   andrew jackson young
2899,young maori movement
2900,young plan
2901,young turks
2902,battles of  ypres
2903,hipólito  yrigoyen
2904,yuan shikai
2905,susilo bambang yudhoyono
2906,yugoslavia
2907,muhammad  yunus
2908,viktor  yushchenko
2909,zabern affair
2910,sa'd zaghlul
2911,zaibatsu
2912,zaïre
2913,zambia
2914,zanu
2915,zanzibar
2916,emiliano  zapata
2917,josé luis rodríguez  zapatero
2918,antonín  zápotocký
2919,asif ali  zardari
2920,miloš  zeman
2921,zeppelins
2922,andrei aleksandrovich  zhdanov
2923,todor  zhivkov
2924,zhou enlai
2925,zhu de
2926,georgy konstantinovich  zhukov
2927,begum khaleda  zia
2928,mohammad  zia-ul-haq
2929,zimbabwe
2930,zimmermann note
2931,grigory yevseyevich  zinovyev
2932,zionism
2933,zog i
2934,jacob gedleyihlekisa  zuma
