SpeechID	POTUS	Date	SpeechTitle	Type	RawText	SpeechURL	Summary	Source	Location	Original source
VSKH1332019118	Kamala Harris	2019-03-13	Harris Joins Colleagues to Introduce Bill to Expand Social Security	statement	"Today, U.S. Senator Kamala D. Harris (D-CA) joined her colleagues to introduce legislation to expand Social Security benefits and strengthen the retirement program for generations to come. The legislation would increase benefits by about $1,342 a year for seniors now making less than $16,000 annually and increase cost-of-living adjustments by more accurately measuring the spending patterns of seniors. ""In the richest nation in the world, it is a travesty that so many Americans are struggling to keep up with the rising cost of living,"" said Harris. ""Over the past two years, this administration has been more focused on cutting taxes for the top one percent than making sure families can make ends meet. We need to expand Social Security and provide our seniors and other beneficiaries of this vital program with greater dignity and peace of mind."" Social Security is one of the most popular and successful government programs. Before Social Security was created in 1935, about half of America's seniors were living in poverty. Today the senior poverty rate is just 8.8 percent. Yet, despite this success, one out of every five seniors are trying to survive on an income of less than $13,500 a year and about half of Americans 55 and older have zero retirement savings. The bill would ensure that Social Security could pay every benefit owed to every eligible American for the next 52 years, according to the retirement system's chief actuary. It would extend the program's solvency by making the wealthiest 1.8 percent of Americans , those with incomes of more than $250,000 a year , pay the same rate into the retirement system as everyone else already pays. Current law caps the amount of income subject to payroll taxes at $132,900. In addition to Senator Harris, the bill is cosponsored by Senators Bernie Sanders (I-VT), Cory Booker (D-NJ), Kirsten Gillibrand (D-NY) and Jeff Merkley (D-OR). For a summary of the bill, click here."	https://votesmart.org/public-statement/1330814/harris-joins-colleagues-to-introduce-bill-to-expand-social-security&speechType=6	Entitlements and the Safety Net		Washington, DC	https://www.harris.senate.gov/news/press-releases/harris-joins-colleagues-to-introduce-bill-to-expand-social-security
VSKH1332019117	Kamala Harris	2019-03-13	Senator Kamala Harris on California Death Penalty Moratorium	statement	"U.S. Senator Kamala D. Harris (D-CA) released the following statement today on California Governor Gavin Newsom's announcement of a moratorium on the state's death penalty. Harris has opposed the death penalty throughout her career in law enforcement: ""This is an important day for justice and for the state of California. I applaud Governor Newsom for his decision to place a moratorium on the death penalty. As a career law enforcement official, I have opposed the death penalty because it is immoral, discriminatory, ineffective, and a gross misuse of taxpayer dollars. ""The symbol of our justice system is a woman with a blindfold. It is supposed to treat all equally, but the application of the death penalty - a final and irreversible punishment - has been proven to be unequally applied. Black and Latino defendants are far more likely to be executed than their white counterparts. Poor defendants without a team of lawyers are far more likely to enter death row than those with strong representation. Your race or your bank account shouldn't determine your sentence. ""It is also a waste of taxpayer money. The California Legislative Analyst's office estimates that California would save $150 million a year if it replaced the death penalty with a sentence of life without parole. That's money that could go into schools, health care, or restorative justice programs. It is not a smart way to keep people safe. ""I believe if evidence proves one human being murdered another human being, there should be swift and severe punishment. But the death penalty in America has been imposed as a final punishment to many who were later found to be innocent. Between 1973 and 2016, for every ten people executed, more than one person has been exonerated. Killing one innocent person would be too many. It's time to turn the page on this chapter and end a deeply flawed system of capital punishment in California."""	https://votesmart.org/public-statement/1330847/senator-kamala-harris-on-california-death-penalty-moratorium&speechType=6	Death Penalty		Washington, DC	https://www.harris.senate.gov/news/press-releases/senator-kamala-harris-on-california-death-penalty-moratorium
VSKH1332019116	Kamala Harris	2019-03-13	Harris Votes to End U.S. Support for War in Yemen	statement	"U.S. Senator Kamala D. Harris (D-CA) released the following statement Wednesday after the Senate voted on a resolution to end U.S. support for the Saudi-led coalition's war in Yemen. The resolution passed 54-46. ""What's happening in Yemen is devastating. Last year, the war killed on average 100 civilians a week, and thousands of children have died of starvation, Congress must take a stand. The resolution is a powerful signal that Congress will not stand by while the crisis worsens. Enough is enough."""	https://votesmart.org/public-statement/1330862/harris-votes-to-end-us-support-for-war-in-yemen&speechType=6	Foreign Affairs		Washington, DC	https://www.harris.senate.gov/news/press-releases/harris-votes-to-end-us-support-for-war-in-yemen
VSKH1432019115	Kamala Harris	2019-03-14	Harris Votes to Terminate National Emergency Declaration	statement	"U.S. Senator Kamala D. Harris (D-CA) on Thursday released the following statement after the Senate passed H.J. Res. 46, a resolution that terminates the president's declaration of a national emergency at the Southern border: ""With the passage of today's resolution to overturn the president's declaration of a fake emergency, the Senate did its job and sent a clear message that the American people will not pay to carry out the president's vanity project. ""From the outset, I have opposed every effort to build the wall and I will continue to challenge this reckless decision. As a career prosecutor, I focused much of my work on transnational criminal organizations and I know building a wall is not the solution to drug trafficking. We don't need it."""	https://votesmart.org/public-statement/1330866/harris-votes-to-terminate-national-emergency-declaration&speechType=6	National Security Executive Branch		Washington, DC	https://www.harris.senate.gov/news/press-releases/harris-votes-to-terminate-national-emergency-declaration
VSKH1432019114	Kamala Harris	2019-03-14	Harris Introduces Legislation to Jumpstart Digital Innovation in Government	statement	"U.S. Senator Kamala D. Harris (D-CA) on Thursday introduced the Digital Service Act, legislation to empower state and local governments to invest in ""digital services,"" small teams of technologists, designers, and civil servants who will update and rebuild government systems. The legislation will also bolster the United States Digital Service (USDS), which since 2014 has completed over 100 projects improving the federal government's ability to serve the American people while saving taxpayers billions. ""Americans deserve a government that works for them and that just plain works,"" said Harris. ""We must do more to empower our state and local governments to tap into the power of technology to provide seamless, cost-effective services for the 21st century. The Digital Service Act will help harness top talent for the government, save taxpayer dollars, and put the power of technology to work on behalf of the American people."" The Digital Service Act would: Authorize $50 million annually for the United States Digital Service.Authorize $15 million annually for state and local governments to receive two year seed grants to establish and strengthen digital services.Require at least 50% of each grant to be used for talent rather than technology.Require grantees to report on outcomes before the end of the two-year period.Require the USDS to report to Congress on the impact of grants bi-annually.Supporters of the Digital Service Act include Code for America and the Center for Democracy and Technology. ""For too long, we have neglected the machinery of government. The Digital Service Act represents an opportunity to help government move fully into the digital age , to get better outcomes that cost less and, ultimately, rebuild faith and trust in our public institutions. The Digital Service Act would be an important step towards making government truly work for all Americans,"" said Jennifer Pahlka, Executive Director of Code for America and former U.S. Deputy Chief Technology Officer. ""The Center for Democracy & Technology (CDT) is proud to support the Digital Service Act introduced by Senator Harris. It captures the spirit of American technological innovation together with the tested service delivery model of the United States Digital Service (USDS) in order to bring transformative solutions to the state and local level. Modeled after the USDS and its successful efforts to revamp how veterans and Medicare recipients engage with federal agencies, the bill provides cost-sharing grants to state and local governments to build teams of technologists, engineers, designers, and civil service workers to overcome a specific challenge with a focused digital solution,"" said Chris Calabrese, Vice President for Policy at CDT. For further background on the bill, click here. For full bill text, click here."	https://votesmart.org/public-statement/1330864/harris-introduces-legislation-to-jumpstart-digital-innovation-in-government&speechType=6	Technology and Communication		Washington, DC	https://www.harris.senate.gov/news/press-releases/harris-introduces-legislation-to-jumpstart-digital-innovation-in-government
VSKH1532019113	Kamala Harris	2019-03-15	Harris, Colleagues Introduce Bill to Support Military Families by Fixing Inconsistency in GI Bill Benefit	statement	"U.S. Senator Kamala D. Harris (D-CA) on Wednesday joined Senators Dick Durbin (D-IL) and Tammy Duckworth (D-IL), along with 12 of their colleagues, in introducing the GI Education Benefits Fairness Act, legislation that would support veterans' families by extending Post-9/11 GI Bill education benefits to foster children and legal wards. ""Members of the military make sacrifices every day for our nation, and we should do everything we can to support them and their families,"" said Harris. ""This legislation would make a common-sense fix to the Post/911 GI Bill to ensure that veterans and their families are receiving the education benefits they deserve."" The Post-9/11 GI Bill provides education benefits to veterans and service members. It also allows active duty troops to transfer their unused education benefits to a spouse or child. Under current law, while the Department of Defense (DOD) includes wards and foster children in the definition of an eligible child, the Department of Veterans Affairs (VA) does not. This has led to a bureaucratic nightmare for some members of the armed services and their families. The GI Education Benefits Fairness Act would amend the definition of an ""eligible child"" for the purposes of transferability of benefits under the Post 9/11 Educational Assistance Program to include the DOD definition of a child , which includes wards and foster children. Doing so would allow foster children and wards to receive the education funding they deserve, including providing retroactive pay for those foster children and wards who were previously approved for GI education benefits only to have them revoked. Along with Harris, Durbin, and Duckworth, the bill is cosponsored by U.S. Senators Jon Tester (D-MT), Chris Van Hollen (D-MD), Michael Bennet (D-CO), Richard Blumenthal (D-CT), Jeff Merkley (D-OR), Gary Peters (D-MI), Doug Jones (D-AL), Sherrod Brown (D-OH), Debbie Stabenow (D-MI), Amy Klobuchar (D-MN), Tom Udall (D-NM), and Ron Wyden (D-OR). This bill is supported by Student Veterans of America, the National Military Family Association, and Paralyzed Veterans of America."	https://votesmart.org/public-statement/1330869/harris-colleagues-introduce-bill-to-support-military-families-by-fixing-inconsistency-in-gi-bill-benefit&speechType=6	Higher Education Veterans		Washington, DC	https://www.harris.senate.gov/news/press-releases/harris-colleagues-introduce-bill-to-support-military-families-by-fixing-inconsistency-in-gi-bill-benefit
VSKH2232019112	Kamala Harris	2019-03-22	Harris: Barr Must Testify About Special Counsel Investigation	statement	"U.S. Senator Kamala D. Harris (D-CA) on Friday released a statement following reports that Special Counsel Robert Mueller transmitted his report on foreign interference in the 2016 election to the Attorney General: ""We need total transparency here. The Department of Justice launched the Special Counsel investigation to get to the bottom of foreign interference in the 2016 election and any other illegal actions. A declassified report must be made public immediately and Attorney General Barr must publicly testify under oath about the investigation and its findings, and provide all underlying materials to the appropriate Congressional committees. ""This is about securing American democracy and protecting voters' confidence in our elections and our system of government."""	https://votesmart.org/public-statement/1330875/harris-barr-must-testify-about-special-counsel-investigation&speechType=6	Government Operations		Washington, DC	https://www.harris.senate.gov/news/press-releases/harris-barr-must-testify-about-special-counsel-investigation-
VSKH2632019110	Kamala Harris	2019-03-26	Harris Statement on the Green New Deal	statement	"U.S. Senator Kamala D. Harris (D-CA) released a statement on Tuesday after the United States Senate defeated a stunt effort by Republicans who deny the threat of climate change. Harris is a supporter and original co-sponsor of the original Green New Deal resolution offered by U.S. Senator Ed Markey (D-MA): ""Climate change is an existential threat, and confronting it requires bold action. I'm a proud cosponsor of Senator Markey's Green New Deal resolution,"" said Harris. ""Political stunts won't get us anywhere. Combatting this crisis first requires the Republican majority to stop denying science and finally admit that climate change is real and humans are the dominant cause. Then we can get serious about taking action to tackle the climate crisis at the scale of the problem."""	https://votesmart.org/public-statement/1338267/harris-statement-on-the-green-new-deal&speechType=6	Environment		Washington, DC	https://www.harris.senate.gov/news/press-releases/harris-statement-on-the-green-new-deal
VSKH2632019111	Kamala Harris	2019-03-26	Harris, Colleagues Introduce Amendment to Improve Military Housing in FY20 Budget Resolution	statement	"U.S. Senator Kamala D. Harris (D-CA) on Tuesday, joined Senators Mark R. Warner (D-VA) and Tim Kaine (D-VA), along with members of the Senate Committee on the Budget, in filing an amendment to the Fiscal Year 2020 budget resolution to ensure military families have safe and healthy housing. The amendment would protect the wellbeing of our nation's military families by creating a reserve fund to address health hazards in military housing. ""California's service members and their families make sacrifices every day, and their housing should be clean and free from health hazards,"" said Sen. Harris. ""I'm proud to join my colleagues to introduce this common-sense amendment to ensure our nation's military families live in the safe and comfortable housing that they deserve."" The proposed amendment would reaffirm a commitment by Congress to address pervasive allegations of health hazards at privatized military housing under the budget resolution. The health hazard allegations include mold blooms, lead poisoning, cockroaches, rodent infestations, and water leaks. In February, Senators Harris, Warner, and Kaine introduced the Ensuring Safe Housing for our Military Act, which would create stronger oversight mechanisms over private military housing, allow the military to withhold payments to contractors until issues are resolved, and prohibit contractors from charging certain fees. It would also require the military to withhold incentive fees to poorly performing contractors. The Senate Budget Committee is scheduled to begin its two-day markup on the FY20 budget resolution on Wednesday, March 27."	https://votesmart.org/public-statement/1338268/harris-colleagues-introduce-amendment-to-improve-military-housing-in-fy20-budget-resolution&speechType=6	Military Personnel		Washington, DC	https://www.harris.senate.gov/news/press-releases/harris-colleagues-introduce-amendment-to-improve-military-housing-in-fy20-budget-resolution-
VSKH2832019109	Kamala Harris	2019-03-28	Harris, Colleagues Introduce Stop HATE Act	statement	"U.S. Senator Kamala D. Harris on Thursday joined Senator Bob Casey (D-PA) in introducing a measure that aims to prevent online extremism from turning into real-life hate crimes. Harris and Casey are joined in this effort by Senators Booker (D-NJ), Jones (D-AL), Klobuchar (D-MN), Menendez (D-NJ), Sanders (I-VT) and Van Hollen (D-MD). ""Hate is real in this country. The tragedies in New Zealand, Pittsburgh, and communities around the world underscore the urgent need for decisive action to curb the continuing rise of hate crimes here in America,"" said Harris. ""The Stop HATE Act would require a serious study of the role the internet plays in fostering hate speech and influencing people to commit hate crimes. We cannot allow these horrific incidents to continue."" Following the shootings at two mosques in New Zealand, the massacre at Tree of Life Synagogue in Pittsburgh, and the violent gathering of white supremacists in Charlottesville, it has become clear that online platforms are being used to spread hateful rhetoric and incite real-life violence. The Stop HATE Act would require the Departments of Commerce and Justice to study how current forms of telecommunication are being used to fuel violence and hate crimes against individuals or groups, and recommend ways, consistent with the First Amendment, that the government or private citizens can combat these growing threats. A previous version of this report (found here) was released in 1993 but has not been updated in over 25 years."	https://votesmart.org/public-statement/1338269/harris-colleagues-introduce-stop-hate-act&speechType=6	Civil Liberties and Civil Rights Criminal Justice		Washington, DC	https://www.harris.senate.gov/news/press-releases/harris-colleagues-introduce-stop-hate-act-
VSKH842019108	Kamala Harris	2019-04-08	Harris: Next DHS Nominee Must Forcefully Denounce Family Separation	statement	"U.S. Senator Kamala D. Harris (D-CA), the first senator to call on Kirstjen Nielsen to resign as Secretary of the Department of Homeland Security, released a statement Monday after Secretary Nielsen announced her resignation: ""Kirstjen Nielsen's resignation was long overdue. Under her tenure, children were ripped from their parents' arms and locked into cages, forced to endure inhumane conditions and to suffer trauma that will endure for the rest of their lives. She repeatedly denied under oath that the administration implemented a family separation policy despite overwhelming evidence to the contrary. Her leadership failed the department's mission and hurt morale among her employees. ""As a member of the Senate Homeland Security Committee, let's be absolutely clear: I will not support a nominee who does not forcefully and unequivocally denounce this administration's policy of separating families at the border. The next Secretary of the Department of Homeland Security must be committed to reuniting families and protecting the human rights of those seeking asylum. Cruelty is not a substitute for a smart, lawful, and humane immigration policy. The American people deserve better."""	https://votesmart.org/public-statement/1338275/harris-next-dhs-nominee-must-forcefully-denounce-family-separation&speechType=6	Executive Branch Immigration		Washington, DC	https://www.harris.senate.gov/news/press-releases/harris-next-dhs-nominee-must-forcefully-denounce-family-separation
